"id","ts","lat","lon","temperature","humidity","co"
"419","2025-04-12 09:18:05","13.8212","100.615","32","73","0"
"420","2025-04-12 09:48:05","13.8212","100.615","33","73","0"
"421","2025-04-12 10:18:06","13.8212","100.615","33","71","0"
"422","2025-04-12 10:48:06","13.8212","100.615","33","69","0"
"423","2025-04-12 11:18:06","13.8212","100.615","34","66","0"
"424","2025-04-12 11:48:06","13.8212","100.615","34","66","0"
"425","2025-04-12 12:18:07","13.8212","100.615","34","66","0"
"426","2025-04-12 12:48:07","13.8212","100.615","34","66","0"
"427","2025-04-12 13:18:07","13.8212","100.615","34","65","0"
"428","2025-04-12 13:48:08","13.8212","100.615","35","61","0"
"429","2025-04-12 14:18:08","13.8212","100.615","35","59","0"
"430","2025-04-12 14:48:08","13.8212","100.615","35","57","0"
"431","2025-04-12 15:18:09","13.8212","100.615","35","55","0"
"432","2025-04-12 15:48:09","13.8212","100.615","35","57","0"
"433","2025-04-12 16:18:09","13.8212","100.615","34","59","0"
"434","2025-04-12 16:48:09","13.8212","100.615","34","59","0"
"435","2025-04-12 17:18:10","13.8212","100.615","34","59","0"
"436","2025-04-12 17:48:10","13.8212","100.615","33","60","0"
"437","2025-04-12 18:18:10","13.8212","100.615","33","62","0"
"438","2025-04-12 18:48:11","13.8212","100.615","33","64","0"
"439","2025-04-12 19:18:11","13.8212","100.615","33","63","0"
"440","2025-04-12 19:48:11","13.8212","100.615","32","65","0"
"441","2025-04-12 20:18:12","13.8212","100.615","32","65","0"
"442","2025-04-12 20:48:12","13.8212","100.615","32","64","0"
"443","2025-04-12 21:18:12","13.8212","100.615","32","65","0"
"444","2025-04-12 21:48:13","13.8212","100.615","32","67","0"
"445","2025-04-12 22:18:13","13.8212","100.615","32","70","0"
"446","2025-04-12 22:48:13","13.8212","100.615","32","74","0"
"447","2025-04-12 23:18:14","13.8212","100.615","32","78","0"
"448","2025-04-12 23:48:14","13.8212","100.615","31","81","0"
"449","2025-04-13 00:18:14","13.8212","100.615","31","82","0"
"450","2025-04-13 00:48:14","13.8212","100.615","31","85","0"
"451","2025-04-14 14:06:23","13.8212","100.615","32","75","0"
"452","2025-04-14 14:36:23","13.8212","100.615","32","75","0"
"453","2025-04-14 15:06:24","13.8212","100.615","32","73","0"
"454","2025-04-14 15:36:24","13.8212","100.615","32","74","0"
"455","2025-04-14 16:06:24","13.8212","100.615","32","73","0"
"456","2025-04-14 16:36:25","13.8212","100.615","33","73","0"
"457","2025-04-14 17:06:25","13.8212","100.615","32","73","0"
"458","2025-04-14 17:36:25","13.8212","100.615","32","76","0"
"459","2025-04-14 18:06:26","13.8212","100.615","32","74","0"
"460","2025-04-14 18:36:26","13.8212","100.615","32","75","0"
"461","2025-04-14 19:06:26","13.8212","100.615","32","74","0"
"462","2025-04-14 19:36:27","13.8212","100.615","32","74","0"
"463","2025-04-14 20:06:27","13.8212","100.615","32","76","0"
"464","2025-04-14 20:36:27","13.8212","100.615","32","78","0"
"465","2025-04-14 21:06:28","13.8212","100.615","31","79","0"
"466","2025-04-14 21:36:28","13.8212","100.615","31","78","0"
"467","2025-04-14 22:06:28","13.8212","100.615","31","80","0"
"468","2025-04-14 22:36:28","13.8212","100.615","31","85","0"
"469","2025-04-14 23:06:29","13.8212","100.615","30","82","0"
"470","2025-04-14 23:36:29","13.8212","100.615","30","80","0"
"471","2025-04-15 00:06:29","13.8212","100.615","30","78","0"
"472","2025-04-15 00:36:30","13.8212","100.615","30","79","0"
"473","2025-04-15 01:06:30","13.8212","100.615","30","80","0"
"474","2025-04-15 01:36:30","13.8212","100.615","30","81","0"
"475","2025-04-15 02:06:31","13.8212","100.615","30","83","0"
"476","2025-04-15 02:36:31","13.8212","100.615","29","84","0"
"477","2025-04-15 03:06:31","13.8212","100.615","29","85","0"
"478","2025-04-15 03:36:32","13.8212","100.615","29","86","0"
"479","2025-04-15 04:06:32","13.8212","100.615","29","86","0"
"480","2025-04-15 04:36:32","13.8212","100.615","29","87","0"
"481","2025-04-15 05:06:32","13.8212","100.615","29","87","0"
"482","2025-04-15 05:36:33","13.8212","100.615","29","87","0"
"483","2025-04-15 06:06:33","13.8212","100.615","29","87","0"
"484","2025-04-15 06:36:33","13.8212","100.615","29","88","0"
"485","2025-04-15 07:06:34","13.8212","100.615","29","88","0"
"486","2025-04-15 07:36:34","13.8212","100.615","29","87","0"
"487","2025-04-15 08:06:34","13.8212","100.615","29","84","0"
"488","2025-04-15 08:36:34","13.8212","100.615","30","83","0"
"489","2025-04-15 09:06:35","13.8212","100.615","30","81","0"
"490","2025-04-15 09:36:35","13.8212","100.615","31","80","0"
"491","2025-04-15 10:06:35","13.8212","100.615","32","77","0"
"492","2025-04-15 10:36:36","13.8212","100.615","32","74","0"
"493","2025-04-15 11:06:36","13.8212","100.615","32","74","0"
"494","2025-04-15 11:36:36","13.8212","100.615","32","76","0"
"495","2025-04-15 12:06:37","13.8212","100.615","32","76","0"
"496","2025-04-15 12:36:37","13.8212","100.615","32","82","0"
"497","2025-04-15 13:06:37","13.8212","100.615","32","75","0"
"498","2025-04-15 13:36:38","13.8212","100.615","31","91","0"
"499","2025-04-15 14:06:38","13.8212","100.615","32","86","0"
"500","2025-04-15 14:36:38","13.8212","100.615","31","87","0"
"501","2025-04-15 15:06:38","13.8212","100.615","31","90","0"
"502","2025-04-15 15:36:39","13.8212","100.615","29","95","0"
"503","2025-04-15 16:06:39","13.8212","100.615","29","95","0"
"504","2025-04-15 16:36:39","13.8212","100.615","30","95","0"
"505","2025-04-15 17:06:40","13.8212","100.615","30","95","0"
"506","2025-04-15 17:36:40","13.8212","100.615","30","95","0"
"507","2025-04-15 18:06:40","13.8212","100.615","28","90","0"
"508","2025-04-15 18:36:41","13.8212","100.615","26","95","0"
"509","2025-04-15 19:06:41","13.8212","100.615","27","95","0"
"510","2025-04-15 19:36:41","13.8212","100.615","27","95","0"
"511","2025-04-15 20:06:41","13.8212","100.615","28","95","0"
"512","2025-04-15 20:36:42","13.8212","100.615","28","95","0"
"513","2025-04-15 21:06:42","13.8212","100.615","28","95","0"
"514","2025-04-15 21:36:43","13.8212","100.615","28","95","0"
"515","2025-04-15 22:06:43","13.8212","100.615","28","95","0"
"516","2025-04-15 22:36:43","13.8212","100.615","28","95","0"
"517","2025-04-15 23:06:44","13.8212","100.615","28","95","0"
"518","2025-04-15 23:36:44","13.8212","100.615","28","95","0"
"519","2025-04-16 00:06:44","13.8212","100.615","28","95","0"
"520","2025-04-16 00:36:44","13.8212","100.615","28","95","0"
"521","2025-04-16 01:06:45","13.8212","100.615","28","95","0"
"522","2025-04-16 01:36:45","13.8212","100.615","28","95","0"
"523","2025-04-16 02:06:45","13.8212","100.615","28","95","0"
"524","2025-04-16 02:36:45","13.8212","100.615","28","95","0"
"525","2025-04-16 03:06:46","13.8212","100.615","28","95","0"
"526","2025-04-16 03:36:46","13.8212","100.615","28","95","0"
"527","2025-04-16 04:06:46","13.8212","100.615","28","95","0"
"528","2025-04-16 04:36:47","13.8212","100.615","28","95","0"
"529","2025-04-16 05:06:47","13.8212","100.615","28","95","0"
"530","2025-04-16 05:36:47","13.8212","100.615","28","95","0"
"531","2025-04-16 06:06:48","13.8212","100.615","28","95","0"
"532","2025-04-16 06:36:48","13.8212","100.615","28","95","0"
"533","2025-04-16 07:06:48","13.8212","100.615","28","95","0"
"534","2025-04-16 07:36:48","13.8212","100.615","28","95","0"
"535","2025-04-16 08:06:49","13.8212","100.615","28","95","0"
"536","2025-04-16 08:36:49","13.8212","100.615","28","95","0"
"537","2025-04-16 09:06:49","13.8212","100.615","29","95","0"
"538","2025-04-16 09:36:50","13.8212","100.615","29","95","0"
"539","2025-04-16 10:06:50","13.8212","100.615","29","95","0"
"540","2025-04-16 10:36:50","13.8212","100.615","30","95","0"
"541","2025-04-16 11:06:50","13.8212","100.615","30","94","0"
"542","2025-04-16 11:36:51","13.8212","100.615","31","92","0"
"543","2025-04-16 12:06:51","13.8212","100.615","31","90","0"
"544","2025-04-16 12:36:51","13.8212","100.615","32","86","0"
"545","2025-04-16 13:06:52","13.8212","100.615","31","90","0"
"546","2025-04-16 13:36:52","13.8212","100.615","32","87","0"
"547","2025-04-16 14:06:52","13.8212","100.615","33","81","0"
"548","2025-04-16 14:36:53","13.8212","100.615","34","74","0"
"549","2025-04-16 15:06:53","13.8212","100.615","34","73","0"
"550","2025-04-16 15:36:54","13.8212","100.615","34","71","0"
"551","2025-04-16 16:06:54","13.8212","100.615","34","68","0"
"552","2025-04-16 16:36:54","13.8212","100.615","34","69","0"
"553","2025-04-16 17:06:54","13.8212","100.615","33","69","0"
"554","2025-04-16 17:36:55","13.8212","100.615","33","70","0"
"555","2025-04-16 18:06:55","13.8212","100.615","32","77","0"
"556","2025-04-16 18:36:55","13.8212","100.615","32","79","0"
"557","2025-04-16 19:06:56","13.8212","100.615","31","82","0"
"558","2025-04-16 19:36:56","13.8212","100.615","31","84","0"
"559","2025-04-16 20:06:56","13.8212","100.615","31","86","0"
"560","2025-04-16 20:36:57","13.8212","100.615","31","88","0"
"561","2025-04-16 21:06:57","13.8212","100.615","31","90","0"
"562","2025-04-16 21:36:57","13.8212","100.615","31","89","0"
"563","2025-04-16 22:06:58","13.8212","100.615","31","90","0"
"564","2025-04-16 22:36:58","13.8212","100.615","31","90","0"
"565","2025-04-16 23:06:58","13.8212","100.615","30","90","0"
"566","2025-04-16 23:36:58","13.8212","100.615","30","90","0"
"567","2025-04-17 00:06:59","13.8212","100.615","30","86","0"
"568","2025-04-17 00:36:59","13.8212","100.615","30","90","0"
"569","2025-04-17 01:06:59","13.8212","100.615","30","91","0"
"570","2025-04-17 01:37:00","13.8212","100.615","30","91","0"
"571","2025-04-17 02:07:00","13.8212","100.615","30","90","0"
"572","2025-04-17 02:37:00","13.8212","100.615","29","92","0"
"573","2025-04-17 03:07:01","13.8212","100.615","29","92","0"
"574","2025-04-17 03:37:01","13.8212","100.615","29","92","0"
"575","2025-04-17 04:07:01","13.8212","100.615","29","92","0"
"576","2025-04-17 04:37:01","13.8212","100.615","29","92","0"
"577","2025-04-17 05:07:02","13.8212","100.615","29","92","0"
"578","2025-04-17 05:37:02","13.8212","100.615","29","93","0"
"579","2025-04-17 06:07:02","13.8212","100.615","29","94","0"
"580","2025-04-17 06:37:03","13.8212","100.615","29","94","0"
"581","2025-04-17 07:07:03","13.8212","100.615","28","94","0"
"582","2025-04-17 07:37:03","13.8212","100.615","29","95","0"
"583","2025-04-17 08:07:04","13.8212","100.615","29","95","0"
"584","2025-04-17 08:37:04","13.8212","100.615","30","94","0"
"585","2025-04-17 09:07:04","13.8212","100.615","30","90","0"
"586","2025-04-17 09:37:05","13.8212","100.615","31","87","0"
"587","2025-04-17 10:07:05","13.8212","100.615","32","79","0"
"588","2025-04-17 10:37:05","13.8212","100.615","32","75","0"
"589","2025-04-17 11:07:05","13.8212","100.615","33","72","0"
"590","2025-04-17 11:37:06","13.8212","100.615","33","70","0"
"591","2025-04-17 12:07:06","13.8212","100.615","34","69","0"
"592","2025-04-17 12:37:07","13.8212","100.615","34","65","0"
"593","2025-04-17 13:07:07","13.8212","100.615","34","64","0"
"594","2025-04-17 13:37:07","13.8212","100.615","35","63","0"
"595","2025-04-17 14:07:08","13.8212","100.615","36","61","0"
"596","2025-04-17 14:37:08","13.8212","100.615","36","62","0"
"597","2025-04-17 15:07:08","13.8212","100.615","35","64","0"
"598","2025-04-17 15:37:08","13.8212","100.615","36","63","0"
"599","2025-04-17 16:07:09","13.8212","100.615","36","63","0"
"600","2025-04-17 16:37:09","13.8212","100.615","35","62","0"
"601","2025-04-17 17:07:09","13.8212","100.615","35","61","0"
"602","2025-04-17 17:37:10","13.8212","100.615","34","61","0"
"603","2025-04-17 18:07:10","13.8212","100.615","34","61","0"
"604","2025-04-17 18:37:11","13.8212","100.615","34","63","0"
"605","2025-04-17 19:07:11","13.8212","100.615","33","69","0"
"606","2025-04-17 19:37:11","13.8212","100.615","32","72","0"
"607","2025-04-17 20:07:12","13.8212","100.615","32","77","0"
"608","2025-04-17 20:37:12","13.8212","100.615","32","78","0"
"609","2025-04-17 21:07:12","13.8212","100.615","32","79","0"
"610","2025-04-17 21:37:13","13.8212","100.615","32","79","0"
"611","2025-04-17 22:07:13","13.8212","100.615","32","78","0"
"612","2025-04-17 22:37:13","13.8212","100.615","32","74","0"
"613","2025-04-17 23:07:14","13.8212","100.615","31","75","0"
"614","2025-04-17 23:37:14","13.8212","100.615","31","74","0"
"615","2025-04-18 00:07:14","13.8212","100.615","31","75","0"
"616","2025-04-18 00:37:15","13.8212","100.615","31","76","0"
"617","2025-04-18 01:07:15","13.8212","100.615","31","77","0"
"618","2025-04-18 01:37:15","13.8212","100.615","31","78","0"
"619","2025-04-18 02:07:15","13.8212","100.615","31","79","0"
"620","2025-04-18 02:37:16","13.8212","100.615","31","79","0"
"621","2025-04-18 03:07:16","13.8212","100.615","30","79","0"
"622","2025-04-18 03:37:16","13.8212","100.615","30","80","0"
"623","2025-04-18 04:07:17","13.8212","100.615","30","82","0"
"624","2025-04-18 04:37:17","13.8212","100.615","30","83","0"
"625","2025-04-18 05:07:17","13.8212","100.615","30","83","0"
"626","2025-04-18 05:37:18","13.8212","100.615","30","84","0"
"627","2025-04-18 06:07:18","13.8212","100.615","30","84","0"
"628","2025-04-18 06:37:18","13.8212","100.615","30","85","0"
"629","2025-04-18 07:07:19","13.8212","100.615","30","86","0"
"630","2025-04-18 07:37:19","13.8212","100.615","30","85","0"
"631","2025-04-18 08:07:19","13.8212","100.615","31","85","0"
"632","2025-04-18 08:37:19","13.8212","100.615","31","82","0"
"633","2025-04-18 09:07:20","13.8212","100.615","32","80","0"
"634","2025-04-18 09:37:20","13.8212","100.615","32","78","0"
"635","2025-04-18 10:07:20","13.8212","100.615","32","77","0"
"636","2025-04-18 10:37:21","13.8212","100.615","33","77","0"
"637","2025-04-18 11:07:21","13.8212","100.615","33","74","0"
"638","2025-04-18 11:37:21","13.8212","100.615","34","70","0"
"639","2025-04-18 12:07:22","13.8212","100.615","34","68","0"
"640","2025-04-18 12:37:22","13.8212","100.615","34","66","0"
"641","2025-04-18 13:07:22","13.8212","100.615","35","65","0"
"642","2025-04-18 13:37:23","13.8212","100.615","34","67","0"
"643","2025-04-18 14:07:23","13.8212","100.615","36","62","0"
"644","2025-04-18 14:37:23","13.8212","100.615","37","59","0"
"645","2025-04-18 15:07:24","13.8212","100.615","37","57","0"
"646","2025-04-18 15:37:24","13.8212","100.615","36","57","0"
"647","2025-04-18 16:07:24","13.8212","100.615","36","56","0"
"648","2025-04-18 16:37:25","13.8212","100.615","34","66","0"
"649","2025-04-18 17:07:25","13.8212","100.615","34","67","0"
"650","2025-04-18 17:37:25","13.8212","100.615","34","65","0"
"651","2025-04-18 18:07:25","13.8212","100.615","34","62","0"
"652","2025-04-18 18:37:26","13.8212","100.615","34","65","0"
"653","2025-04-18 19:07:26","13.8212","100.615","33","66","0"
"654","2025-04-18 19:37:26","13.8212","100.615","33","71","0"
"655","2025-04-18 20:07:27","13.8212","100.615","33","75","0"
"656","2025-04-18 20:37:27","13.8212","100.615","32","76","0"
"657","2025-04-18 21:07:27","13.8212","100.615","32","77","0"
"658","2025-04-18 21:37:28","13.8212","100.615","32","77","0"
"659","2025-04-18 22:07:28","13.8212","100.615","32","78","0"
"660","2025-04-18 22:37:28","13.8212","100.615","32","78","0"
"661","2025-04-18 23:07:29","13.8212","100.615","32","78","0"
"662","2025-04-18 23:37:29","13.8212","100.615","32","79","0"
"663","2025-04-19 00:07:29","13.8212","100.615","32","80","0"
"664","2025-04-19 00:37:30","13.8212","100.615","32","81","0"
"665","2025-04-19 01:07:30","13.8212","100.615","32","82","0"
"666","2025-04-19 01:37:30","13.8212","100.615","32","83","0"
"667","2025-04-19 02:07:30","13.8212","100.615","31","80","0"
"668","2025-04-19 02:37:31","13.8212","100.615","31","80","0"
"669","2025-04-19 03:07:31","13.8212","100.615","31","81","0"
"670","2025-04-19 03:37:31","13.8212","100.615","31","82","0"
"671","2025-04-19 04:07:32","13.8212","100.615","31","82","0"
"672","2025-04-19 04:37:32","13.8212","100.615","31","82","0"
"673","2025-04-19 05:07:32","13.8212","100.615","31","83","0"
"674","2025-04-19 05:37:33","13.8212","100.615","30","83","0"
"675","2025-04-19 06:07:33","13.8212","100.615","30","84","0"
"676","2025-04-19 06:37:33","13.8212","100.615","30","85","0"
"677","2025-04-19 07:07:34","13.8212","100.615","30","86","0"
"678","2025-04-19 07:37:34","13.8212","100.615","30","86","0"
"679","2025-04-19 08:07:34","13.8212","100.615","31","88","0"
"680","2025-04-19 08:37:34","13.8212","100.615","31","87","0"
"681","2025-04-19 09:07:35","13.8212","100.615","32","84","0"
"682","2025-04-19 09:37:35","13.8212","100.615","33","81","0"
"683","2025-04-19 10:07:35","13.8212","100.615","33","77","0"
"684","2025-04-19 10:37:36","13.8212","100.615","34","74","0"
"685","2025-04-19 11:07:36","13.8212","100.615","34","73","0"
"686","2025-04-19 11:37:36","13.8212","100.615","33","74","0"
"687","2025-04-19 12:07:37","13.8212","100.615","33","77","0"
"688","2025-04-19 12:37:37","13.8212","100.615","33","75","0"
"689","2025-04-19 13:07:37","13.8212","100.615","32","73","0"
"690","2025-04-19 13:37:38","13.8212","100.615","32","75","0"
"691","2025-04-19 14:07:38","13.8212","100.615","30","72","0"
"692","2025-04-19 14:37:38","13.8212","100.615","30","80","0"
"693","2025-04-19 15:07:39","13.8212","100.615","30","81","0"
"694","2025-04-19 15:37:39","13.8212","100.615","30","84","0"
"695","2025-04-19 16:07:39","13.8212","100.615","31","84","0"
